Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results,Violations,Latitude,Longitude,Location,Block_Group_Geo_ID,GeoID,Total,White,Black,American_Indian,Asian,Hispanic,Others
2385373,BALE SANDWICH AND BAKERY,BA LE SANDWICH AND BAKERY,2021688,Restaurant,Risk 1 (High),5014 N BROADWAY ,CHICAGO,IL,60640.0,2020-07-27T00:00:00.000,Complaint Re-Inspection,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEAL CLEAN UP KIT. PRIORITY FOUNDATION. NO CITATION ISSUED. 7-38-005. MUST PROVIDE.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: FOUND PREVIOUS CORE VIOLATION NOT CORRECTED FROM REPORT DATED 7-11-19 INSPECTION # 2300918. OBSERVED NO APPROVED ALLERGEN TRAINING IN ACCORDANCE WITH PA 100-0367 ON SITE. PRIORITY FOUNDATION. CITATION ISSUED.7-42-090. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITIATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING AND MAINTAIN,41.973214590632,-87.65992980737389,"(-87.65992980737389, 41.973214590632)",170310311001,170310311001,2408.0,0.5776578073089701,0.011212624584717609,0.0,0.09676079734219269,0.2898671096345515,0.049003322259136214
2385399,REDHOT RANCH,REDHOT RANCH,2744224,Restaurant,Risk 1 (High),2449 W ARMITAGE AVE ,,IL,,2020-07-27T00:00:00.000,License,Not Ready,,41.91744884537053,-87.68935515890213,"(-87.68935515890212, 41.91744884537053)",170318324002,170318324002,1104.0,0.7192028985507246,0.0,0.0,0.05615942028985507,0.2056159420289855,0.03804347826086957
2385391,SUGAR BABY'S CAFE INCORPORATED,SUGAR BABY'S CAFE INCORPORATED,2671731,Restaurant,Risk 1 (High),611 S CALIFORNIA AVE ,CHICAGO,IL,60612.0,2020-07-27T00:00:00.000,Canvass,Out of Business,,41.87340929169415,-87.69594218258621,"(-87.69594218258621, 41.87340929169416)",170318374002,170318374002,1205.0,0.09045643153526971,0.8804979253112033,0.0,0.005809128630705394,0.017427385892116183,0.011618257261410789
2385395,"FOR YOUR CHILD II, INC.",FOR YOUR CHILD II,2294374,Children's Services Facility,Risk 1 (High),2601-2603 W ARMITAGE AVE ,CHICAGO,IL,60647.0,2020-07-27T00:00:00.000,License,Pass,,41.91742148682099,-87.69231781258574,"(-87.69231781258574, 41.91742148682099)",170318324001,170318324001,1934.0,0.5144777662874871,0.05635987590486039,0.0,0.05325749741468459,0.3422957600827301,0.0672182006204757
2385371,SMYLIE BROTHERS BREWING COMPANY,SMYLIE BROTHERS BREWING COMPANY,2728613,Liquor,Risk 3 (Low),5435 N WOLCOTT AVE ,CHICAGO,IL,60640.0,2020-07-27T00:00:00.000,License Re-Inspection,Pass,,41.980772099099525,-87.67639312494633,"(-87.67639312494633, 41.98077209909952)",170310401001,170310401001,1338.0,0.6591928251121076,0.12331838565022421,0.01195814648729447,0.04857997010463378,0.12331838565022421,0.06726457399103139
2385382,GUILD ROW,GUILD ROW,2665027,Restaurant,Risk 1 (High),3128-3138 N ROCKWELL ST ,CHICAGO,IL,60618.0,2020-07-27T00:00:00.000,License Re-Inspection,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments:  ALL OUTER OPENING DOORS THROUGHOUT FACILITY MUST HAVE A TIGHT FITTING SEAL ON THE BOTTOM THRESHOLD AND SEALED OPEN GAPS BETWEEN ANY DOUBLE DOORS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: ALL RAW, UNEVEN BRICK WALLS NOTED THROUGHOUT THE FRONT PREP/COFFEE PREP AREA WITH OPEN HOLES AND CREVICES MUST BE COMPLETELY SEALED, COVERED TO BE SMOOTH AND CLEANABLE.----ALL RAW WOODEN DOORS OF TOILET STALLS IN ALL WASHROOMS AND KITCHEN PREP DOOR MUST BE PAINTED/SEALED TO BE SMOOTH AND CLEANABLE.",41.9387095293702,-87.6930685681509,"(-87.6930685681509, 41.9387095293702)",170312109001,170312109001,1730.0,0.49653179190751445,0.0,0.0,0.05953757225433526,0.4323699421965318,0.023121387283236993
2385387,GUILD ROW,GUILD ROW,2665028,Restaurant,Risk 3 (Low),3128-3138 N ROCKWELL ST ,CHICAGO,IL,60618.0,2020-07-27T00:00:00.000,License Re-Inspection,Pass,,41.9387095293702,-87.6930685681509,"(-87.6930685681509, 41.9387095293702)",170312109001,170312109001,1730.0,0.49653179190751445,0.0,0.0,0.05953757225433526,0.4323699421965318,0.023121387283236993
2385397,RESTAURANT EL RANCHITO,RESTAURANT EL RANCHITO,1273737,Restaurant,Risk 1 (High),5959 W GRAND AVE ,CHICAGO,IL,60639.0,2020-07-27T00:00:00.000,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED LID OF CHEST FREEZER IN BASEMENT IN DISREPAIR. MUST REPAIR/REPLACE LID. MUST MAINTAIN SAME. OBSERVED 2 DOOR PREP COOLER IN KITCHEN LEAKING. INSTRUCTED MUST REPAIR AND MAINTAIN SAME.	 | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO STOPPERS FOR DRAINS AT BAR 3 COMPARTMENT SINK. MUST PROVIDE STOPPERS FOR ALL BASINS TO PROPERLY WASH, RINSE AND SANITIZE. MUST MAINTAIN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING/DAMAGED TILES AROUND SINK IN MEN'S RESTROOM. MUST REPAIR AND MAINTAIN SAME. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: MUST PROVIDE PROOF OF ALLERGEN TRAINING FOR ALL CITY OF CHICAGO CERTIFIED FOOD MANAGERS.",41.92042651834003,-87.77549900214633,"(-87.77549900214635, 41.92042651834003)",170311913021,170311913021,2474.0,0.041632983023443815,0.060630557801131774,0.0,0.0,0.8977364591754244,0.0
2385310,Printers Row Wine Shop,Printers Row Wine Shop,2658471,Liquor,Risk 3 (Low),719 S DEARBORN ST ,CHICAGO,IL,60605.0,2020-07-24T00:00:00.000,Canvass,Pass,,41.87296971734309,-87.62900754620854,"(-87.62900754620853, 41.87296971734309)",170318390004,170318390004,1725.0,0.7008695652173913,0.08579710144927537,0.011594202898550725,0.06144927536231884,0.08869565217391304,0.10318840579710145
2385317,Printers Row Wine Shop,Printers Row Wine Shop,2738687,Liquor,Risk 1 (High),719 S DEARBORN ST ,CHICAGO,IL,60605.0,2020-07-24T00:00:00.000,License,Pass,,41.87296971734309,-87.62900754620854,"(-87.62900754620853, 41.87296971734309)",170318390004,170318390004,1725.0,0.7008695652173913,0.08579710144927537,0.011594202898550725,0.06144927536231884,0.08869565217391304,0.10318840579710145
2385314,TAMALITO,TAMALITO,2713206,Restaurant,Risk 1 (High),7357 N CLARK ST ,CHICAGO,IL,60626.0,2020-07-24T00:00:00.000,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NOTED NO EMPLOYEE HEALTH POLICY ON SITE AT THE TIME OF INSPECTION FOLLOWING THE NEW CODE AND GUIDELINES. INSTRUCTED TO HAVE VERIFICATION OF POLICY FOR EACH EMPLOYEE ONE ON SITE AT ALL TIMES. PRIORITY FOUNDATION #7-38-010. NO CITATION ISSUED TODAY | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MANAGEMENT UNABLE TO PROVIDE A PROCEDURE FOR CLEANING UP VOMITING AND DIARRHEA.INSTRUCTED TO HAVE ONE INCLUDING THE CHEMICALS AND SUPPLIES NEEDED. PRIORITY FOUNDATION #7-38-005. NO CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGER WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION.",42.01544898577736,-87.67495947642063,"(-87.67495947642063, 42.015448985777354)",170310102022,170310102022,1478.0,0.3017591339648173,0.2814614343707713,0.0,0.07036535859269283,0.28755074424898514,0.07036535859269283
2385312,MANAR FOOD MARKET,MANAR FOOD MARKET,2744193,Grocery Store,Risk 2 (Medium),8209 S EXCHANGE AVE ,CHICAGO,IL,60617.0,2020-07-24T00:00:00.000,License Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments:  OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE IN A VERIFIABLE MANNER EMPLOYEE RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-010  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY AND SUPPLIES. PRIORITY FOUNDATIION 7-38-005 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER IN MILK DISPLAY COOLER. INSTRUCTED MANAGER TO PROVIDE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED GREASE BUILDUP ON FRYER CABINETS, FOOD DEBRIS ON ROLLING CARTS, PREP TABLES, PREP COOLERS, DUST BUILDUP ON SLUSHY MACHINE. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING DRAINPIPE ON REAR HAND WASHING SINK. INSTRUCTED MANAGER TO REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS IN WALL IN REAR STORAGE AREA. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. ",41.74615987655713,-87.55264171915077,"(-87.55264171915078, 41.746159876557144)",170314601004,170314601004,772.0,0.019430051813471502,0.9015544041450777,0.0,0.0,0.07901554404145078,0.0
2385318,PICCOLO,PICCOLO,1351624,Restaurant,Risk 1 (High),2610-2612 W PETERSON AVE ,CHICAGO,IL,60659.0,2020-07-24T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE ON SITE BUT CLEAN-UP KIT ON PREMISES DURING INSPECTION OBSERVED TO BE BLOOD BORNE PATHOGEN CLEAN UP KIT WITH OUT PROPER SANITIZING SOLUTION AND NO MOP FOR VOMIT CLEAN UP . INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT, TEMPERATURE CONTROL FOR SAFETY FOODS (MARINATED CHICKEN, MARINATED BEEF)NOT PROPERLY DATED , STORED LONGER THAN 24 HOURS IN COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTED SHELVING IN WALK IN COOLER. MUST CLEAN OR REPLACE | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED LARGE MIXING POTS TO BE USED IN KITCHEN, AND CAN'T BE SUBMERGED IN WASH WATER IN 3 COMPARTMENT SINK. MUST PROVIDE CLEANING PROCEDURE FOR EACH SEPARATE PIECE OF FOOD-CONTACT EQUIPMENT WITH DESCRIPTION HOW TO BE CLEANED IN PLACE AND/OR MUST SUBMIT THE PROCEDURES TO CDPH AT FOOD@CITYOFCHICAGO.ORG FOR APPROVAL OR PRESENT PROCEDURE TO DEPARTMENT REPRESENTATIVE PRIOR INSPECTION FOR ON SITE REVIEW AND APPROVAL.PRIORITY FOUNDATION VIOLATION NO CITATION ISSUED | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN AND MAINTAIN CLEAN EXTERIOR OF BREAD MIXER  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST PROVIDE BACK FLOW PREVENTION ON HOSE USED FOR WASHING EQUIPMENT DIRECTLY CONNECTED TO WATER SUPPLY LINE  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN LADY'S BATHROOM | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED CLUTTER OF EQUIPMENT AND OTHER UNUSED ITEMS ON  FLOORS IN STORAGE ROOMS.MUST ELEVATE ALL ITEMS TO ALLOW CLEANING AND REMOVE ALL UNNECESSARY ITEMS | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN AND MAINTAIN CLEAN FLOORS IN UTILITY ROOM IN REAR  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LOW INTENSITY OF LIGHTS IN FOOD PREP AREA. MUST PROVIDE 25-50 CNDL/FT2 IN KITCHEN AREA",41.99057771185899,-87.69505159486955,"(-87.69505159486957, 41.99057771185899)",170310208022,170310208022,1681.0,0.223081499107674,0.1023200475907198,0.03152885187388459,0.33432480666270076,0.2248661511005354,0.16775728732897086
2385340,GRAND PALACE,GRAND PALACE,2569264,Grocery Store,Risk 2 (Medium),7131-7133 S STATE ST ,CHICAGO,IL,60619.0,2020-07-24T00:00:00.000,Complaint Re-Inspection,Pass w/ Conditions,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER AVAILABLE. INSTRUCTED MANAGER TO PROVIDE METAL STEM THERMOMETER FOR INTERNAL TEMPERATURES. PRIORITY FOUNDATION 7-38-005  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING RIGHT FAUCET ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED DUST BUILDUP ON VENTILATION FAN IN WASHROOM AND WALL VENT ON FURNACE, DUST, DIRT AND DEBRIS ON FLOORS ALONG WALLS AND CORNERS IN PREP, STORAGE, SALES AND WASHROOM AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND WATER DAMAGED CEILING TILES IN PREP, SALES, STORAGE AND WASHROOM AREAS. INSTRUCTED MANAGER TO REPAIR/REPLACE AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  OBSERVED NO FOOD HANDLER TRAINING AVAILABLE. INSTRUCTED MANAGER TO PROVIDE.",41.764573632882616,-87.62473996505226,"(-87.62473996505227, 41.76457363288262)",170316910004,170316910004,595.0,0.0,1.0,0.0,0.0,0.0,0.0
2383176,GRAND PALACE,GRAND PALACE,2569264,Grocery Store,Risk 2 (Medium),7131-7133 S STATE ST ,CHICAGO,IL,60619.0,2020-07-22T00:00:00.000,Complaint Re-Inspection,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH CHICAGO FOOD SANITATION CERTIFICATE. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments:  OBSERVED NO VALID CHICAGO FOOD SANITATION CERTIFICATE POSTED. A CERTIFIED MANAGER MUST BE ON SITE AND VALID CERTIFICATE POSTED AT ALL TIMES TCS FOOD PREPARED AND SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE ADEQUATE SUPPLIES. PRIORITY FOUNDATION 7-38-005 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND WASHING SINKS IN PREP AREA. INSTRUCTED MANAGER TO PROVIDE HAND WASHING SIGNS AT ALL HAND WASHING SINKS USED BY EMPLOYEES. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK IN DISH WASHING AREA. INSTRUCTED MANAGER TO INSTALL HAND WASHING SINK WITH HOT AND COLD RUNNING WATER, SOAP AND PAPER TOWELS IN REAR DISH WASHING AREA. PRIORITY FOUNDATION 7-38-030(C) | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED NO DATE MARKING ON PACKAGED SLICED MELONS IN DISPLAY COOLER. REFRIGERATED READY TO EAT TCS FOOD HELD MORE THAN 24 HOURS SHALL BE CLEARLY MARKED WITH DATE BY WHICH FOOD IS TO BE CONSUMED, SOLD, OR DISCARDED WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION 7-38-005 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER AVAILABLE. INSTRUCTED MANAGER TO PROVIDE METAL STEM THERMOMETER FOR INTERNAL TEMPERATURES. PRIORITY FOUNDATION 7-38-005 | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments:  OBSERVED 1/4' GAP BETWEEN FRONT DOUBLE DOORS AND RIGHT SIDE OF REAR DOOR. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOOR TO PREVENT PEST ENTRY. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED WIPING CLOTHS STORED ON PREP TABLE IN MEAT PREP AREA. INSTRUCTED MANAGER TO STORE IN SANITIZING SOLUTION BETWEEN USES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  OBSERVED SOILED CARDBOARD ON CHIP DISPLAY SHELVES. INSTRUCTED MANAGER TO REMOVE ALL SOILED CARDBOARD AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING RIGHT FAUCET ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND WATER DAMAGED CEILING TILES IN PREP, SALES, STORAGE AND WASHROOM AREAS. INSTRUCTED MANAGER TO REPAIR/REPLACE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MOP HEAD NOT PROPERLY STORED IN DISH WASHING AREA. INSTRUCTED MANAGER TO PROPERLY HANG MOPS TO PREVENT INSECT BREEDING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED DUST BUILDUP ON VENTILATION FAN IN WASHROOM AND WALL VENT ON FURNACE, DUST, DIRT AND DEBRIS ON FLOORS ALONG WALLS AND CORNERS IN PREP, STORAGE, SALES AND WASHROOM AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO LIGHT SHIELDS INSIDE MEAT DISPLAY COOLER. INSTRUCTED MANAGER TO PROVIDE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING AVAILABLE. INSTRUCTED MANAGER TO PROVIDE. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED:48-OBSERVED NO CHEMICAL TEST KIT AVAILABLE. INSTRUCTED MANAGER TO PROVIDE FOR PROPER CONCENTRATION IN SANITIZING SOLUTIONS. PRIORITY CITATION ISSUED 7-42-090",41.764573632882616,-87.62473996505226,"(-87.62473996505227, 41.76457363288262)",170316910004,170316910004,595.0,0.0,1.0,0.0,0.0,0.0,0.0
2385367,MCDONALD'S #5293,MCDONALD'S #5293,2694085,Restaurant,Risk 2 (Medium),8321 S ASHLAND AVE ,CHICAGO,IL,60620.0,2020-07-24T00:00:00.000,Canvass Re-Inspection,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Inspector Comments: Violation Codes: 6-202.15 Inspector Comments: OBSERVED AN APPX. '1/2' GAP ALONG BOTTOM CORNERS OF SOUTH & NORTH PARKING LOT AND GARBAGE DOOR . MUST MAKE DOORS TIGHT FITTING. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: Inspector Comments: Violation Codes: 3-305.11 Inspector Comments: MUST REPLACE MISSING FRONT UPPER PANELS ON BOTH ICE MACHINES TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: Inspector Comments: Violation Codes: 4-501.11 Inspector Comments: MUST REPAIR OR REPLACE DAMAGED DOOR GASKET ON WALK IN COOLER AND REACH IN COOLER #2,MISSING DOOR PANEL ON MC CAFE PREP COOLER,ICE MACHINE IN BASEMENT DOOR PANEL IN POOR REPAIR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: Inspector Comments: Violation Codes: 4-601.11(C) Inspector Comments: MUST CLEAN DEBRIS BUILD UP FROM FRYERS ,UNUSED 2- DOOR PREP COOLER,ICE BUILD UP IN #2- REACH IN FREEZER/COOLER NEAR COOKING EQUIPMENT. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: Inspector Comments: Violation Codes: 5-501.17 Inspector Comments: MUST PROVIDE A GARBAGE CAN WITH LID IN WOMEN'S TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-201.13 Inspector Comments: MUST REPAIR OR REPLACE DAMAGED ,BROKEN AND LOOSE WALL BASES IN REAR DRIVE THRU AREA.MUST GROUT FLOOR ON COOK LINE UNDER EQUIPMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.114 Inspector Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN CHEMICAL STORAGE AREA AND NEAR TANKS IN BASEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.13 Inspector Comments: MUST REMOVE ICE BUILD UP FROM FLOOR IN WALK IN FREEZER.MUST CLEAN DEBRIS AND GREASE FROM FLOOR UNDER COOKING EQUIPMENT AND FRONT DRIVE THRU UNDER SODA MACHINE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: Inspector Comments: Violation Codes: 6-501.14 Inspector Comments: MUST CLEAN FILTERS AT COOKING EQUIPMENT.",41.742420824438476,-87.6630911433338,"(-87.6630911433338, 41.742420824438476)",170317111003,170317111003,703.0,0.0,0.9416785206258891,0.0,0.008534850640113799,0.049786628733997154,0.0
2385338,HARRY CARAY'S SHORTSTOP,HARRY CARAY'S SHORTSTOP,2689813,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638.0,2020-07-24T00:00:00.000,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARD AT PREP LINE STAINED AND DEEP, DARK GROOVES. INSTD TO REPLACE AND MAINTAIN CUTTING BOARDS.",41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)",170319801001,170319801001,0.0,,,,,,
2385366,CHICAGO MARKET,CHICAGO MARKET,2595222,Restaurant,Risk 3 (Low),5700 S CICERO AVE ,CHICAGO,IL,60638.0,2020-07-24T00:00:00.000,Canvass,Pass,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO PROCEDURE IN PLACE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTD TO PROVIDE PROCEDURE AND NECESSARY SUPPLIES EFFECTIVE AGAINST NOROVIRUS. PRIORITY FOUNDATION 7-38-005 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO FOOD TEMPERATURE MEASURING DEVICE (EX METAL STEM THERMOMETER). INSTD TO PROVIDE AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005,41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)",170319801001,170319801001,0.0,,,,,,
2385363,"BILLY GOAT IV, INC.",BILLY GOAT,2590104,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638.0,2020-07-24T00:00:00.000,Canvass,Pass,,41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)",170319801001,170319801001,0.0,,,,,,
2385353,EINSTEIN BAGELS/ DECOLORES,EINSTEIN BAGELS/ DECOLORES,2642004,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638.0,2020-07-24T00:00:00.000,Canvass,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE WITHOUT CITY OF CHICAGO CERTIFIED MANAGER CERTIFICATE. INSTD TO OBTAIN CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED MANAGER ON DUTY WHILE HANDLING TCS FOODS (EGGS, HAM, ETC). INSTD TO HAVE ON DUTY AT ALL TIMES. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED",41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)",170319801001,170319801001,0.0,,,,,,
